,NumberOfQuizzesTaken,CourseCategory_Arts,CourseCategory_Business,CourseCategory_Programming,NumberOfVideosWatched,DeviceType,CourseCategory_Science,CourseCategory_Health,target
7248,7,1.0,0.0,0.0,6,1,0.0,0.0,1
7249,1,0.0,0.0,0.0,17,0,1.0,0.0,1
7250,2,0.0,1.0,0.0,13,0,0.0,0.0,0
7253,7,0.0,0.0,0.0,6,1,1.0,0.0,1
7255,7,0.0,0.0,1.0,4,0,0.0,0.0,1
7256,10,0.0,1.0,0.0,12,0,0.0,0.0,0
7257,1,0.0,0.0,0.0,2,1,0.0,1.0,0
7258,2,0.0,1.0,0.0,4,1,0.0,0.0,0
7259,7,0.0,0.0,1.0,2,0,0.0,0.0,1
7260,10,0.0,0.0,0.0,6,0,0.0,1.0,1
7263,5,0.0,0.0,0.0,16,1,1.0,0.0,1
7264,4,1.0,0.0,0.0,18,1,0.0,0.0,0
7265,4,0.0,1.0,0.0,3,1,0.0,0.0,0
7266,1,0.0,0.0,0.0,20,0,0.0,1.0,1
7267,2,0.0,0.0,0.0,18,0,0.0,1.0,0
7268,10,1.0,0.0,0.0,6,0,0.0,0.0,1
7269,10,0.0,1.0,0.0,12,1,0.0,0.0,0
7271,3,0.0,0.0,1.0,17,1,0.0,0.0,0
7272,8,0.0,0.0,0.0,20,1,1.0,0.0,1
7273,10,0.0,0.0,1.0,12,1,0.0,0.0,1
7274,1,1.0,0.0,0.0,11,1,0.0,0.0,0
7277,7,0.0,0.0,0.0,5,0,1.0,0.0,0
7278,7,1.0,0.0,0.0,3,0,0.0,0.0,1
7279,4,1.0,0.0,0.0,2,1,0.0,0.0,0
7280,10,0.0,0.0,0.0,3,0,1.0,0.0,0
7281,6,0.0,1.0,0.0,11,1,0.0,0.0,1
7282,10,0.0,0.0,0.0,9,0,0.0,1.0,1
7283,5,0.0,0.0,0.0,14,1,1.0,0.0,1
7284,7,1.0,0.0,0.0,19,1,0.0,0.0,1
7285,9,0.0,0.0,0.0,10,0,0.0,1.0,0
7286,3,0.0,0.0,0.0,15,1,1.0,0.0,0
7288,10,1.0,0.0,0.0,11,0,0.0,0.0,0
7289,8,0.0,0.0,0.0,17,1,1.0,0.0,1
7290,1,1.0,0.0,0.0,16,0,0.0,0.0,0
7291,3,1.0,0.0,0.0,20,0,0.0,0.0,0
7292,0,0.0,1.0,0.0,11,0,0.0,0.0,0
7293,3,0.0,0.0,0.0,20,0,1.0,0.0,0
7294,9,0.0,0.0,0.0,14,1,1.0,0.0,1
7295,4,0.0,1.0,0.0,1,0,0.0,0.0,1
7296,6,0.0,0.0,1.0,8,0,0.0,0.0,1
7298,7,0.0,0.0,0.0,15,1,0.0,1.0,1
7299,7,0.0,0.0,0.0,3,0,0.0,1.0,1
7300,7,0.0,0.0,0.0,10,1,0.0,1.0,1
7302,4,1.0,0.0,0.0,15,0,0.0,0.0,1
7304,3,0.0,1.0,0.0,11,0,0.0,0.0,1
7305,10,0.0,0.0,0.0,4,1,0.0,1.0,0
7306,7,0.0,0.0,0.0,13,1,1.0,0.0,1
7307,1,0.0,0.0,0.0,14,0,0.0,1.0,1
7308,6,0.0,0.0,0.0,3,0,1.0,0.0,0
7309,5,0.0,0.0,1.0,13,1,0.0,0.0,1
7310,0,0.0,0.0,0.0,0,0,1.0,0.0,0
7311,9,0.0,0.0,0.0,12,0,1.0,0.0,1
7312,10,1.0,0.0,0.0,15,0,0.0,0.0,1
7313,2,0.0,0.0,0.0,10,0,0.0,1.0,0
7314,9,1.0,0.0,0.0,18,1,0.0,0.0,1
7315,6,1.0,0.0,0.0,20,1,0.0,0.0,1
7316,3,0.0,0.0,0.0,3,0,1.0,0.0,0
7318,10,0.0,1.0,0.0,0,0,0.0,0.0,1
7319,6,0.0,0.0,1.0,2,1,0.0,0.0,1
7321,6,0.0,0.0,0.0,19,1,0.0,1.0,1
7322,9,0.0,0.0,0.0,2,0,0.0,1.0,0
7323,4,0.0,0.0,1.0,19,0,0.0,0.0,0
7324,10,0.0,0.0,0.0,10,1,1.0,0.0,1
7325,0,0.0,1.0,0.0,7,0,0.0,0.0,0
7329,1,0.0,0.0,0.0,14,1,1.0,0.0,0
7330,4,1.0,0.0,0.0,12,0,0.0,0.0,0
7332,6,1.0,0.0,0.0,5,1,0.0,0.0,0
7333,5,1.0,0.0,0.0,3,0,0.0,0.0,0
7334,9,1.0,0.0,0.0,11,0,0.0,0.0,0
7335,10,0.0,0.0,1.0,5,0,0.0,0.0,0
7337,3,0.0,0.0,0.0,15,0,0.0,1.0,0
7338,6,0.0,0.0,0.0,10,1,1.0,0.0,1
7339,6,0.0,0.0,0.0,18,0,1.0,0.0,1
7340,6,0.0,0.0,1.0,5,1,0.0,0.0,0
7341,1,0.0,0.0,0.0,16,0,1.0,0.0,0
7342,7,1.0,0.0,0.0,19,0,0.0,0.0,1
7343,2,1.0,0.0,0.0,4,1,0.0,0.0,0
7344,7,0.0,0.0,1.0,4,0,0.0,0.0,0
7345,5,0.0,0.0,0.0,1,0,0.0,1.0,1
7346,10,0.0,0.0,0.0,20,1,1.0,0.0,0
7347,7,0.0,1.0,0.0,2,0,0.0,0.0,0
7348,0,0.0,0.0,1.0,1,0,0.0,0.0,0
7349,0,1.0,0.0,0.0,5,1,0.0,0.0,0
7351,5,0.0,0.0,0.0,11,0,0.0,1.0,0
7352,5,0.0,0.0,0.0,10,1,0.0,1.0,1
7355,4,0.0,0.0,1.0,19,0,0.0,0.0,1
7357,6,0.0,1.0,0.0,16,1,0.0,0.0,1
7358,4,0.0,0.0,0.0,4,1,0.0,1.0,1
7359,7,0.0,1.0,0.0,20,0,0.0,0.0,1
7360,6,1.0,0.0,0.0,13,0,0.0,0.0,1
7361,10,1.0,0.0,0.0,9,1,0.0,0.0,1
7362,7,0.0,0.0,0.0,13,0,1.0,0.0,0
7363,2,1.0,0.0,0.0,7,1,0.0,0.0,0
7364,2,0.0,0.0,0.0,9,0,1.0,0.0,0
7365,9,0.0,0.0,1.0,3,0,0.0,0.0,1
7366,2,0.0,0.0,0.0,4,1,0.0,1.0,0
7367,9,0.0,0.0,1.0,14,1,0.0,0.0,0
7368,6,1.0,0.0,0.0,12,0,0.0,0.0,1
7369,0,0.0,0.0,0.0,8,1,0.0,1.0,1
7371,2,0.0,0.0,0.0,20,0,1.0,0.0,0
7372,0,0.0,0.0,1.0,19,0,0.0,0.0,0
7373,7,0.0,1.0,0.0,7,0,0.0,0.0,0
7375,9,0.0,0.0,0.0,14,1,1.0,0.0,1
7376,4,1.0,0.0,0.0,17,1,0.0,0.0,0
7377,1,1.0,0.0,0.0,2,1,0.0,0.0,0
7378,6,0.0,0.0,0.0,9,0,0.0,1.0,0
7379,2,0.0,0.0,0.0,14,0,1.0,0.0,1
7381,4,0.0,0.0,0.0,15,0,0.0,1.0,1
7382,4,1.0,0.0,0.0,17,0,0.0,0.0,0
7383,2,0.0,0.0,1.0,18,0,0.0,0.0,1
7384,10,0.0,1.0,0.0,6,1,0.0,0.0,1
7386,0,0.0,0.0,1.0,14,0,0.0,0.0,0
7387,10,0.0,0.0,0.0,16,0,0.0,1.0,1
7388,4,0.0,0.0,1.0,15,1,0.0,0.0,1
7389,10,1.0,0.0,0.0,8,1,0.0,0.0,0
7390,9,0.0,0.0,1.0,11,1,0.0,0.0,0
7391,2,0.0,1.0,0.0,14,1,0.0,0.0,0
7392,5,0.0,1.0,0.0,15,1,0.0,0.0,1
7393,8,1.0,0.0,0.0,17,1,0.0,0.0,0
7394,7,0.0,0.0,1.0,20,1,0.0,0.0,1
7395,5,0.0,0.0,0.0,9,0,0.0,1.0,1
7396,8,0.0,0.0,1.0,18,1,0.0,0.0,1
7397,5,0.0,0.0,0.0,19,1,0.0,1.0,1
7398,10,1.0,0.0,0.0,19,0,0.0,0.0,1
7399,8,1.0,0.0,0.0,0,0,0.0,0.0,0
7400,6,1.0,0.0,0.0,3,0,0.0,0.0,0
7403,5,0.0,0.0,1.0,17,1,0.0,0.0,1
7405,8,1.0,0.0,0.0,14,1,0.0,0.0,0
7406,4,0.0,0.0,0.0,17,0,1.0,0.0,1
7407,3,0.0,0.0,0.0,0,0,1.0,0.0,0
7408,2,0.0,0.0,1.0,10,0,0.0,0.0,1
7410,10,0.0,0.0,1.0,3,0,0.0,0.0,0
7411,5,0.0,1.0,0.0,3,1,0.0,0.0,0
7412,10,1.0,0.0,0.0,14,0,0.0,0.0,1
7413,10,0.0,1.0,0.0,12,1,0.0,0.0,1
7414,10,0.0,0.0,1.0,17,1,0.0,0.0,0
7417,1,0.0,0.0,0.0,2,0,0.0,1.0,0
7418,6,0.0,0.0,1.0,5,1,0.0,0.0,0
7419,1,0.0,0.0,0.0,16,0,1.0,0.0,0
7420,5,0.0,0.0,1.0,3,0,0.0,0.0,1
7421,5,0.0,1.0,0.0,1,0,0.0,0.0,1
7425,2,1.0,0.0,0.0,3,1,0.0,0.0,0
7426,4,0.0,0.0,0.0,18,1,1.0,0.0,1
7427,5,0.0,1.0,0.0,18,1,0.0,0.0,1
7428,6,0.0,0.0,0.0,9,1,0.0,1.0,1
7429,8,0.0,1.0,0.0,8,1,0.0,0.0,0
7430,1,0.0,0.0,0.0,15,0,0.0,1.0,0
7431,10,0.0,0.0,1.0,4,1,0.0,0.0,0
7432,8,0.0,0.0,1.0,12,1,0.0,0.0,1
7433,9,0.0,0.0,0.0,9,1,1.0,0.0,1
7435,0,0.0,1.0,0.0,15,1,0.0,0.0,0
7436,4,0.0,0.0,0.0,11,0,1.0,0.0,1
7437,3,0.0,0.0,1.0,12,0,0.0,0.0,0
7438,8,0.0,0.0,0.0,4,0,0.0,1.0,0
7439,8,0.0,1.0,0.0,3,0,0.0,0.0,1
7440,7,0.0,1.0,0.0,4,0,0.0,0.0,0
7441,9,0.0,0.0,0.0,20,0,0.0,1.0,0
7442,7,0.0,1.0,0.0,20,1,0.0,0.0,0
7443,0,0.0,0.0,0.0,16,0,1.0,0.0,1
7444,7,1.0,0.0,0.0,1,0,0.0,0.0,0
7445,8,0.0,0.0,0.0,15,0,0.0,1.0,0
7446,5,0.0,1.0,0.0,6,0,0.0,0.0,0
7448,8,0.0,0.0,0.0,8,1,1.0,0.0,0
7449,0,1.0,0.0,0.0,6,0,0.0,0.0,0
7450,0,0.0,0.0,1.0,16,0,0.0,0.0,0
7451,10,0.0,0.0,1.0,15,0,0.0,0.0,1
7452,9,0.0,0.0,0.0,11,0,0.0,1.0,1
7453,3,0.0,0.0,0.0,17,1,1.0,0.0,1
7454,7,0.0,0.0,0.0,14,0,1.0,0.0,1
7455,2,0.0,0.0,0.0,4,0,0.0,1.0,0
7456,5,0.0,0.0,0.0,8,0,1.0,0.0,1
7457,2,0.0,1.0,0.0,14,1,0.0,0.0,1
7458,10,0.0,0.0,0.0,8,0,1.0,0.0,1
7459,10,0.0,0.0,0.0,17,1,0.0,1.0,1
7460,6,0.0,0.0,0.0,4,0,0.0,1.0,0
7461,5,0.0,0.0,0.0,6,1,0.0,1.0,1
7462,7,0.0,0.0,0.0,12,1,0.0,1.0,1
7463,0,1.0,0.0,0.0,17,0,0.0,0.0,0
7464,2,0.0,1.0,0.0,17,0,0.0,0.0,1
7467,10,0.0,1.0,0.0,0,1,0.0,0.0,0
7468,2,0.0,1.0,0.0,2,0,0.0,0.0,0
7469,8,0.0,0.0,0.0,8,0,0.0,1.0,1
7470,8,0.0,0.0,0.0,19,1,1.0,0.0,1
7472,6,0.0,0.0,0.0,0,1,1.0,0.0,1
7473,8,0.0,0.0,0.0,3,1,0.0,1.0,0
7474,4,1.0,0.0,0.0,20,0,0.0,0.0,1
7475,10,0.0,0.0,1.0,7,0,0.0,0.0,1
7476,6,0.0,0.0,0.0,18,1,0.0,1.0,1
7477,5,1.0,0.0,0.0,11,1,0.0,0.0,0
7478,6,0.0,0.0,1.0,16,1,0.0,0.0,1
7480,5,0.0,1.0,0.0,12,1,0.0,0.0,1
7481,5,0.0,0.0,1.0,11,0,0.0,0.0,1
7482,3,0.0,0.0,0.0,9,1,0.0,1.0,0
7483,10,0.0,0.0,1.0,12,1,0.0,0.0,0
7484,9,0.0,0.0,1.0,10,1,0.0,0.0,1
7485,6,0.0,0.0,0.0,10,1,1.0,0.0,1
7486,10,0.0,0.0,1.0,0,1,0.0,0.0,0
7487,5,1.0,0.0,0.0,17,1,0.0,0.0,1
7488,10,0.0,0.0,1.0,17,1,0.0,0.0,1
7489,4,1.0,0.0,0.0,16,0,0.0,0.0,1
7490,0,0.0,0.0,1.0,1,0,0.0,0.0,0
7493,6,0.0,0.0,1.0,16,0,0.0,0.0,1
7494,5,1.0,0.0,0.0,17,1,0.0,0.0,1
7496,7,0.0,0.0,0.0,14,0,1.0,0.0,1
7497,9,0.0,0.0,0.0,16,0,0.0,1.0,0
7498,4,0.0,0.0,0.0,3,0,1.0,0.0,0
7499,8,1.0,0.0,0.0,19,0,0.0,0.0,0
7500,4,0.0,1.0,0.0,5,0,0.0,0.0,0
7501,10,0.0,0.0,0.0,6,1,0.0,1.0,1
7502,2,0.0,0.0,0.0,5,0,0.0,1.0,0
7503,8,0.0,0.0,1.0,9,1,0.0,0.0,1
7504,3,0.0,0.0,0.0,20,1,0.0,1.0,1
7505,7,0.0,0.0,0.0,14,0,0.0,1.0,1
7506,2,0.0,0.0,0.0,7,0,1.0,0.0,0
7507,1,0.0,0.0,1.0,20,1,0.0,0.0,0
7508,5,0.0,0.0,0.0,7,0,1.0,0.0,1
7510,4,0.0,1.0,0.0,6,1,0.0,0.0,0
7511,6,1.0,0.0,0.0,3,0,0.0,0.0,0
7512,10,1.0,0.0,0.0,4,0,0.0,0.0,0
7514,3,0.0,0.0,0.0,0,1,1.0,0.0,0
7515,9,0.0,0.0,0.0,10,0,0.0,1.0,1
7516,0,0.0,0.0,0.0,15,0,0.0,1.0,1
7517,8,1.0,0.0,0.0,12,0,0.0,0.0,1
7518,5,0.0,0.0,1.0,8,1,0.0,0.0,1
7519,9,0.0,1.0,0.0,18,1,0.0,0.0,0
7520,1,1.0,0.0,0.0,6,1,0.0,0.0,1
7521,2,0.0,0.0,1.0,13,1,0.0,0.0,0
7522,4,0.0,1.0,0.0,14,1,0.0,0.0,0
7523,5,0.0,0.0,0.0,9,1,1.0,0.0,1
7524,1,0.0,0.0,0.0,1,1,0.0,1.0,0
7525,5,0.0,0.0,0.0,13,1,1.0,0.0,0
7526,4,0.0,0.0,1.0,16,1,0.0,0.0,0
7527,3,0.0,0.0,0.0,16,1,1.0,0.0,0
7528,1,1.0,0.0,0.0,17,0,0.0,0.0,0
7529,0,0.0,1.0,0.0,13,0,0.0,0.0,0
7530,4,0.0,1.0,0.0,8,1,0.0,0.0,0
7531,6,0.0,0.0,1.0,13,0,0.0,0.0,1
7532,0,0.0,1.0,0.0,18,0,0.0,0.0,1
7534,7,0.0,0.0,0.0,3,0,1.0,0.0,0
7535,1,0.0,0.0,1.0,2,0,0.0,0.0,0
7536,7,0.0,0.0,1.0,5,1,0.0,0.0,1
7537,6,0.0,0.0,0.0,20,1,0.0,1.0,0
7539,6,0.0,0.0,1.0,16,1,0.0,0.0,0
7540,9,1.0,0.0,0.0,20,1,0.0,0.0,1
7541,3,0.0,0.0,0.0,16,1,1.0,0.0,1
7543,1,0.0,0.0,0.0,18,0,1.0,0.0,0
7544,6,0.0,0.0,1.0,6,0,0.0,0.0,0
7546,10,0.0,0.0,0.0,0,1,1.0,0.0,1
7548,1,0.0,1.0,0.0,20,1,0.0,0.0,0
7549,8,0.0,1.0,0.0,8,1,0.0,0.0,0
7550,9,0.0,1.0,0.0,9,1,0.0,0.0,0
7551,8,1.0,0.0,0.0,8,0,0.0,0.0,1
7552,8,0.0,0.0,1.0,11,1,0.0,0.0,0
7553,10,0.0,0.0,1.0,5,0,0.0,0.0,1
7555,6,1.0,0.0,0.0,2,1,0.0,0.0,0
7557,4,0.0,0.0,0.0,14,0,0.0,1.0,1
7558,4,0.0,1.0,0.0,7,1,0.0,0.0,0
7559,0,1.0,0.0,0.0,20,0,0.0,0.0,0
7560,9,0.0,0.0,0.0,9,1,1.0,0.0,1
7562,6,0.0,0.0,1.0,16,1,0.0,0.0,1
7563,10,0.0,0.0,1.0,10,1,0.0,0.0,1
7565,2,0.0,1.0,0.0,8,0,0.0,0.0,0
7566,0,0.0,0.0,0.0,5,0,0.0,1.0,0
7567,2,0.0,0.0,1.0,15,0,0.0,0.0,0
7568,2,0.0,0.0,1.0,7,1,0.0,0.0,0
7569,6,0.0,1.0,0.0,12,0,0.0,0.0,1
7571,1,0.0,1.0,0.0,19,0,0.0,0.0,0
7572,4,1.0,0.0,0.0,0,1,0.0,0.0,0
7574,6,1.0,0.0,0.0,1,1,0.0,0.0,0
7575,9,0.0,0.0,0.0,15,0,1.0,0.0,1
7576,4,0.0,0.0,1.0,6,1,0.0,0.0,1
7577,10,0.0,0.0,0.0,15,0,0.0,1.0,0
7578,2,1.0,0.0,0.0,16,1,0.0,0.0,0
7579,7,0.0,0.0,1.0,15,1,0.0,0.0,0
7580,8,1.0,0.0,0.0,6,0,0.0,0.0,0
7581,10,1.0,0.0,0.0,17,0,0.0,0.0,0
7582,6,0.0,1.0,0.0,9,0,0.0,0.0,1
7583,10,0.0,0.0,1.0,4,1,0.0,0.0,0
7584,2,0.0,1.0,0.0,14,1,0.0,0.0,0
7585,10,0.0,0.0,1.0,3,1,0.0,0.0,0
7586,6,0.0,0.0,1.0,20,1,0.0,0.0,1
7587,10,1.0,0.0,0.0,4,1,0.0,0.0,0
7588,0,1.0,0.0,0.0,13,1,0.0,0.0,0
7590,5,1.0,0.0,0.0,2,0,0.0,0.0,0
7591,7,1.0,0.0,0.0,12,1,0.0,0.0,1
7592,9,0.0,1.0,0.0,15,0,0.0,0.0,1
7593,8,1.0,0.0,0.0,6,1,0.0,0.0,0
7594,4,1.0,0.0,0.0,8,1,0.0,0.0,1
7595,3,0.0,0.0,0.0,3,0,0.0,1.0,0
7596,7,0.0,1.0,0.0,1,1,0.0,0.0,1
7598,2,0.0,0.0,0.0,19,1,0.0,1.0,0
7599,4,0.0,1.0,0.0,14,1,0.0,0.0,1
7600,5,0.0,1.0,0.0,16,0,0.0,0.0,1
7602,2,1.0,0.0,0.0,5,0,0.0,0.0,0
7603,10,0.0,1.0,0.0,4,0,0.0,0.0,1
7604,5,0.0,0.0,0.0,13,0,1.0,0.0,1
7605,10,0.0,0.0,0.0,12,1,1.0,0.0,1
7606,4,1.0,0.0,0.0,17,1,0.0,0.0,0
7607,2,0.0,0.0,1.0,7,1,0.0,0.0,0
7608,0,0.0,0.0,1.0,10,1,0.0,0.0,0
7609,5,0.0,0.0,1.0,5,0,0.0,0.0,0
7612,4,0.0,0.0,0.0,20,0,1.0,0.0,0
7614,0,0.0,1.0,0.0,2,0,0.0,0.0,0
7615,10,1.0,0.0,0.0,16,1,0.0,0.0,1
7617,3,1.0,0.0,0.0,5,0,0.0,0.0,0
7618,10,0.0,0.0,0.0,17,0,0.0,1.0,0
7619,0,0.0,0.0,1.0,4,0,0.0,0.0,1
7621,8,0.0,0.0,0.0,15,1,0.0,1.0,1
7622,7,0.0,1.0,0.0,5,1,0.0,0.0,1
7624,0,0.0,0.0,1.0,2,0,0.0,0.0,0
7625,9,0.0,0.0,1.0,5,0,0.0,0.0,1
7626,1,0.0,1.0,0.0,20,0,0.0,0.0,0
7627,6,0.0,0.0,0.0,16,0,1.0,0.0,1
7628,0,0.0,1.0,0.0,7,1,0.0,0.0,0
7631,4,0.0,0.0,0.0,12,1,1.0,0.0,0
7632,7,0.0,0.0,0.0,19,1,1.0,0.0,0
7633,10,0.0,0.0,0.0,9,1,0.0,1.0,1
7634,10,0.0,0.0,1.0,11,0,0.0,0.0,1
7635,6,1.0,0.0,0.0,17,0,0.0,0.0,1
7636,2,0.0,1.0,0.0,15,0,0.0,0.0,1
7637,5,0.0,0.0,0.0,5,0,1.0,0.0,1
7638,1,0.0,0.0,0.0,7,1,1.0,0.0,0
7640,9,0.0,0.0,0.0,10,1,0.0,1.0,1
7642,6,0.0,0.0,1.0,19,1,0.0,0.0,1
7643,2,0.0,0.0,0.0,1,0,0.0,1.0,0
7644,1,0.0,0.0,0.0,10,1,1.0,0.0,1
7645,3,0.0,0.0,0.0,0,1,0.0,1.0,0
7648,5,0.0,1.0,0.0,13,0,0.0,0.0,0
7649,10,1.0,0.0,0.0,17,1,0.0,0.0,0
7650,6,0.0,0.0,1.0,8,0,0.0,0.0,0
7651,5,0.0,1.0,0.0,14,0,0.0,0.0,0
7652,1,0.0,0.0,0.0,8,0,0.0,1.0,0
7653,8,0.0,0.0,0.0,19,1,1.0,0.0,1
7654,8,0.0,0.0,1.0,8,0,0.0,0.0,1
7655,4,0.0,1.0,0.0,4,1,0.0,0.0,0
7656,7,0.0,0.0,1.0,12,0,0.0,0.0,0
7657,1,0.0,0.0,0.0,10,1,1.0,0.0,0
7658,0,1.0,0.0,0.0,10,1,0.0,0.0,0
7660,1,0.0,1.0,0.0,6,1,0.0,0.0,1
7662,4,0.0,0.0,0.0,9,1,0.0,1.0,1
7663,9,0.0,0.0,0.0,19,0,0.0,1.0,1
7664,1,0.0,0.0,1.0,12,0,0.0,0.0,0
7665,4,1.0,0.0,0.0,2,1,0.0,0.0,0
7666,2,1.0,0.0,0.0,13,0,0.0,0.0,1
7667,1,0.0,0.0,1.0,3,1,0.0,0.0,0
7668,2,0.0,0.0,0.0,18,0,0.0,1.0,0
7669,5,0.0,0.0,0.0,19,1,0.0,1.0,0
7670,9,0.0,0.0,0.0,10,1,1.0,0.0,1
7671,2,1.0,0.0,0.0,18,1,0.0,0.0,1
7672,1,0.0,0.0,0.0,18,1,1.0,0.0,0
7673,7,0.0,0.0,0.0,16,1,0.0,1.0,1
7674,5,0.0,0.0,0.0,18,1,1.0,0.0,1
7677,0,0.0,0.0,0.0,14,1,1.0,0.0,1
7678,7,0.0,0.0,0.0,19,1,0.0,1.0,0
7679,2,0.0,1.0,0.0,1,1,0.0,0.0,0
7681,6,1.0,0.0,0.0,14,1,0.0,0.0,1
7683,9,0.0,0.0,0.0,8,0,0.0,1.0,1
7684,8,0.0,0.0,0.0,7,1,1.0,0.0,0
7685,7,0.0,1.0,0.0,13,0,0.0,0.0,1
7687,10,0.0,0.0,1.0,15,1,0.0,0.0,0
7688,9,1.0,0.0,0.0,20,0,0.0,0.0,0
7689,9,0.0,0.0,0.0,20,0,0.0,1.0,1
7690,0,0.0,0.0,0.0,3,0,1.0,0.0,0
7691,3,0.0,0.0,0.0,18,1,0.0,1.0,0
7693,10,0.0,0.0,0.0,15,0,0.0,1.0,1
7695,10,0.0,0.0,0.0,18,1,0.0,1.0,0
7696,6,0.0,0.0,0.0,1,0,1.0,0.0,0
7697,1,0.0,0.0,0.0,19,1,0.0,1.0,0
7698,2,1.0,0.0,0.0,18,1,0.0,0.0,0
7701,4,1.0,0.0,0.0,9,0,0.0,0.0,1
7702,2,0.0,0.0,1.0,9,1,0.0,0.0,0
7703,9,0.0,0.0,0.0,0,1,1.0,0.0,0
7704,9,0.0,0.0,0.0,16,1,1.0,0.0,1
7705,1,0.0,0.0,1.0,14,0,0.0,0.0,0
7707,5,0.0,0.0,0.0,3,1,0.0,1.0,0
7708,8,1.0,0.0,0.0,19,1,0.0,0.0,1
7709,9,0.0,0.0,1.0,15,0,0.0,0.0,1
7710,9,0.0,0.0,0.0,16,1,1.0,0.0,0
7711,0,0.0,0.0,1.0,19,1,0.0,0.0,0
7712,1,0.0,0.0,1.0,20,1,0.0,0.0,0
7713,3,0.0,0.0,1.0,9,1,0.0,0.0,1
7714,0,0.0,0.0,1.0,10,0,0.0,0.0,1
7715,4,0.0,0.0,0.0,6,0,1.0,0.0,0
7716,2,0.0,0.0,1.0,14,1,0.0,0.0,0
7717,10,0.0,0.0,1.0,0,1,0.0,0.0,0
7718,4,0.0,0.0,0.0,8,0,0.0,1.0,1
7719,4,0.0,0.0,1.0,2,1,0.0,0.0,0
7720,6,0.0,0.0,0.0,0,1,1.0,0.0,0
7721,8,0.0,0.0,0.0,16,0,1.0,0.0,1
7722,5,0.0,0.0,1.0,14,1,0.0,0.0,1
7723,0,1.0,0.0,0.0,8,0,0.0,0.0,0
7725,5,0.0,1.0,0.0,11,1,0.0,0.0,1
7726,9,1.0,0.0,0.0,17,0,0.0,0.0,1
7727,6,1.0,0.0,0.0,8,1,0.0,0.0,1
7728,10,0.0,1.0,0.0,17,1,0.0,0.0,0
7730,5,0.0,1.0,0.0,20,1,0.0,0.0,0
7731,10,0.0,1.0,0.0,4,1,0.0,0.0,0
7732,3,0.0,0.0,0.0,0,0,0.0,1.0,0
7734,3,0.0,1.0,0.0,12,1,0.0,0.0,0
7735,8,0.0,1.0,0.0,16,0,0.0,0.0,0
7738,8,0.0,0.0,0.0,8,1,1.0,0.0,0
7739,6,0.0,1.0,0.0,9,1,0.0,0.0,1
7740,5,0.0,0.0,0.0,6,1,1.0,0.0,1
7741,9,0.0,0.0,0.0,13,1,1.0,0.0,1
7742,2,0.0,0.0,1.0,11,0,0.0,0.0,0
7743,4,1.0,0.0,0.0,0,1,0.0,0.0,1
7745,10,0.0,0.0,0.0,0,0,1.0,0.0,0
7746,5,0.0,0.0,1.0,16,0,0.0,0.0,1
7748,2,0.0,1.0,0.0,12,0,0.0,0.0,0
7749,9,0.0,0.0,0.0,16,0,0.0,1.0,1
7750,10,0.0,0.0,0.0,0,1,1.0,0.0,1
7751,3,0.0,1.0,0.0,9,1,0.0,0.0,0
7752,6,0.0,0.0,0.0,10,1,0.0,1.0,0
7753,6,0.0,0.0,0.0,12,1,1.0,0.0,0
7754,9,0.0,0.0,1.0,17,0,0.0,0.0,1
7755,10,0.0,0.0,1.0,16,0,0.0,0.0,1
7757,0,1.0,0.0,0.0,5,0,0.0,0.0,0
7758,9,0.0,1.0,0.0,4,1,0.0,0.0,1
7759,6,0.0,1.0,0.0,11,0,0.0,0.0,0
7760,2,0.0,0.0,1.0,14,1,0.0,0.0,0
7761,7,0.0,0.0,0.0,13,0,0.0,1.0,1
7763,1,0.0,0.0,1.0,15,0,0.0,0.0,0
7764,9,0.0,1.0,0.0,10,0,0.0,0.0,0
7765,7,1.0,0.0,0.0,13,1,0.0,0.0,1
7766,9,1.0,0.0,0.0,2,1,0.0,0.0,0
7767,2,0.0,1.0,0.0,13,0,0.0,0.0,0
7768,0,0.0,0.0,0.0,19,0,1.0,0.0,0
7770,8,0.0,0.0,0.0,17,0,1.0,0.0,1
7771,10,0.0,0.0,0.0,12,0,0.0,1.0,0
7772,10,1.0,0.0,0.0,9,0,0.0,0.0,1
7773,0,0.0,0.0,1.0,7,1,0.0,0.0,0
7774,2,0.0,0.0,1.0,4,0,0.0,0.0,0
7775,4,1.0,0.0,0.0,20,0,0.0,0.0,1
7776,0,0.0,0.0,0.0,13,0,1.0,0.0,0
7777,0,0.0,0.0,0.0,13,1,1.0,0.0,0
7778,6,0.0,0.0,1.0,15,0,0.0,0.0,1
7779,10,0.0,1.0,0.0,16,0,0.0,0.0,1
7781,3,0.0,0.0,0.0,1,0,0.0,1.0,0
7782,2,0.0,0.0,1.0,14,1,0.0,0.0,0
7783,5,0.0,0.0,0.0,2,1,0.0,1.0,1
7784,2,1.0,0.0,0.0,8,1,0.0,0.0,0
7785,10,0.0,1.0,0.0,13,0,0.0,0.0,1
7786,2,1.0,0.0,0.0,3,0,0.0,0.0,0
7788,1,0.0,0.0,1.0,15,1,0.0,0.0,1
7789,10,0.0,0.0,1.0,12,0,0.0,0.0,1
7791,3,1.0,0.0,0.0,0,1,0.0,0.0,0
7792,2,0.0,0.0,1.0,11,1,0.0,0.0,1
7793,7,0.0,1.0,0.0,1,0,0.0,0.0,0
