Extracurricular Activities_Yes,Previous Scores,Hours Studied,Sample Question Papers Practiced,Sleep Hours,Extracurricular Activities_No,target
1.0,89,5,9,6,0.0,75.0
0.0,49,8,0,4,1.0,40.0
1.0,48,6,3,8,0.0,36.0
0.0,67,8,0,9,1.0,62.0
0.0,58,3,4,8,1.0,39.0
0.0,72,5,7,5,1.0,57.0
1.0,43,3,0,4,0.0,20.0
1.0,95,8,2,6,0.0,87.0
0.0,42,8,0,4,1.0,31.0
1.0,81,2,5,8,0.0,57.0
1.0,51,4,9,8,0.0,37.0
1.0,57,1,0,5,0.0,29.0
1.0,62,4,9,9,0.0,48.0
0.0,59,4,2,9,1.0,41.0
0.0,92,3,4,4,1.0,70.0
0.0,73,2,1,9,1.0,54.0
1.0,81,9,2,6,0.0,77.0
1.0,41,9,8,6,0.0,40.0
1.0,69,1,0,4,0.0,39.0
1.0,48,6,0,5,0.0,38.0
0.0,66,8,1,6,1.0,61.0
0.0,81,3,7,4,1.0,59.0
1.0,73,9,5,4,0.0,68.0
0.0,79,2,3,8,1.0,59.0
1.0,63,6,6,9,0.0,55.0
0.0,88,1,5,8,1.0,63.0
0.0,56,7,8,9,1.0,47.0
0.0,68,3,5,5,1.0,49.0
1.0,75,7,1,5,0.0,64.0
1.0,89,4,2,5,0.0,72.0
0.0,51,9,8,4,1.0,46.0
1.0,70,5,6,4,0.0,55.0
1.0,88,3,5,8,0.0,73.0
0.0,48,8,4,6,1.0,41.0
1.0,85,2,3,9,0.0,61.0
0.0,56,8,4,9,1.0,52.0
0.0,41,7,6,7,1.0,31.0
0.0,79,6,1,5,1.0,66.0
1.0,44,1,7,9,0.0,16.0
1.0,98,9,9,8,0.0,93.0
0.0,78,3,5,9,1.0,59.0
0.0,93,5,9,4,1.0,78.0
1.0,87,7,2,8,0.0,79.0
1.0,56,3,7,8,0.0,38.0
0.0,93,4,3,7,1.0,80.0
0.0,66,7,6,7,1.0,58.0
0.0,46,8,6,9,1.0,44.0
0.0,91,2,9,5,1.0,70.0
1.0,47,9,8,9,0.0,45.0
0.0,47,7,9,9,1.0,40.0
0.0,62,8,7,9,1.0,57.0
1.0,71,6,7,4,0.0,61.0
0.0,82,6,6,8,1.0,72.0
0.0,57,4,4,5,1.0,36.0
1.0,93,9,6,8,0.0,90.0
1.0,51,1,2,5,0.0,22.0
0.0,54,4,5,8,1.0,35.0
0.0,67,7,2,5,1.0,59.0
0.0,94,9,5,9,1.0,89.0
0.0,77,6,7,4,1.0,66.0
0.0,89,8,8,5,1.0,88.0
0.0,95,9,1,5,1.0,91.0
0.0,91,1,2,4,1.0,64.0
1.0,47,2,3,4,0.0,24.0
1.0,85,1,4,4,0.0,59.0
0.0,58,7,9,5,1.0,49.0
1.0,90,9,5,7,0.0,85.0
0.0,47,9,7,5,1.0,47.0
1.0,73,3,1,8,0.0,54.0
0.0,96,6,3,6,1.0,82.0
1.0,70,9,5,8,0.0,67.0
0.0,77,2,3,9,1.0,58.0
0.0,42,8,4,8,1.0,36.0
1.0,74,7,4,7,0.0,66.0
1.0,58,4,7,4,0.0,39.0
1.0,82,2,3,5,0.0,61.0
1.0,68,8,5,4,0.0,64.0
0.0,49,5,6,6,1.0,31.0
1.0,51,6,7,4,0.0,39.0
1.0,85,7,8,8,0.0,78.0
0.0,69,1,9,8,1.0,43.0
0.0,69,8,7,5,1.0,62.0
0.0,99,4,3,5,1.0,80.0
0.0,57,9,3,5,1.0,51.0
0.0,63,1,9,9,1.0,40.0
0.0,71,2,4,6,1.0,48.0
1.0,48,6,2,9,0.0,38.0
1.0,86,1,1,9,0.0,61.0
1.0,63,4,1,9,0.0,42.0
0.0,65,8,8,4,1.0,57.0
0.0,42,5,7,7,1.0,26.0
1.0,62,9,5,4,0.0,58.0
1.0,50,6,8,5,0.0,40.0
0.0,49,1,4,6,1.0,26.0
0.0,89,6,9,9,1.0,78.0
1.0,75,6,0,4,0.0,62.0
1.0,99,6,7,8,0.0,90.0
1.0,68,6,8,4,0.0,57.0
0.0,98,2,2,4,1.0,74.0
1.0,92,4,0,4,0.0,74.0
1.0,52,5,0,9,0.0,40.0
1.0,65,2,3,5,0.0,45.0
0.0,59,7,9,8,1.0,50.0
0.0,44,2,3,6,1.0,17.0
1.0,59,1,4,7,0.0,31.0
1.0,53,5,2,9,0.0,40.0
0.0,84,1,1,8,1.0,61.0
0.0,47,1,7,8,1.0,20.0
1.0,87,6,6,6,0.0,73.0
1.0,90,9,8,9,0.0,90.0
0.0,40,9,7,5,1.0,36.0
1.0,61,1,3,9,0.0,38.0
1.0,73,8,4,7,0.0,65.0
0.0,89,1,9,6,1.0,66.0
1.0,90,8,5,7,0.0,88.0
1.0,79,1,3,4,0.0,53.0
0.0,94,8,4,7,1.0,90.0
0.0,65,6,0,5,1.0,50.0
1.0,53,9,6,9,0.0,49.0
1.0,97,1,8,5,0.0,71.0
1.0,80,9,2,4,0.0,72.0
0.0,47,1,5,5,1.0,21.0
0.0,88,3,8,9,1.0,73.0
1.0,94,3,5,7,0.0,74.0
1.0,95,2,2,6,0.0,72.0
1.0,55,2,8,8,0.0,38.0
0.0,81,9,6,7,1.0,78.0
0.0,60,8,6,4,1.0,55.0
1.0,49,1,3,8,0.0,24.0
0.0,96,4,5,5,1.0,72.0
0.0,64,1,7,7,1.0,38.0
1.0,95,1,5,8,0.0,73.0
1.0,77,4,5,7,0.0,60.0
1.0,61,2,3,5,0.0,38.0
1.0,88,3,7,9,0.0,74.0
0.0,87,9,9,7,1.0,86.0
1.0,93,4,8,8,0.0,80.0
1.0,85,1,5,8,0.0,62.0
1.0,43,2,1,8,0.0,22.0
0.0,43,5,3,7,1.0,28.0
1.0,69,1,3,5,0.0,41.0
1.0,41,7,7,7,0.0,34.0
0.0,68,4,4,7,1.0,52.0
1.0,82,6,3,9,0.0,71.0
1.0,75,8,7,8,0.0,68.0
1.0,60,6,2,5,0.0,47.0
0.0,99,2,1,6,1.0,73.0
1.0,60,1,3,5,0.0,33.0
1.0,87,8,0,7,0.0,83.0
1.0,60,8,0,4,0.0,48.0
0.0,43,9,4,5,1.0,39.0
1.0,40,6,0,8,0.0,29.0
1.0,65,1,3,4,0.0,36.0
1.0,95,9,7,6,0.0,94.0
0.0,90,3,7,6,1.0,73.0
0.0,41,6,1,4,1.0,28.0
1.0,94,3,2,4,0.0,73.0
0.0,96,5,0,7,1.0,83.0
1.0,84,5,2,4,0.0,73.0
0.0,57,7,7,7,1.0,50.0
0.0,87,4,5,8,1.0,74.0
0.0,87,4,4,8,1.0,71.0
1.0,96,7,9,6,0.0,92.0
0.0,81,9,8,9,1.0,78.0
0.0,80,4,6,9,1.0,64.0
1.0,50,4,5,4,0.0,37.0
1.0,64,6,4,7,0.0,49.0
1.0,65,6,4,8,0.0,53.0
0.0,97,7,9,8,1.0,95.0
0.0,75,1,8,8,1.0,50.0
1.0,81,3,9,6,0.0,62.0
0.0,74,9,5,8,1.0,74.0
1.0,42,6,3,5,0.0,29.0
1.0,98,5,3,6,0.0,81.0
1.0,80,3,5,4,0.0,58.0
1.0,74,5,0,5,0.0,57.0
0.0,89,1,8,6,1.0,61.0
0.0,79,3,1,6,1.0,56.0
1.0,61,4,1,7,0.0,44.0
0.0,47,5,4,5,1.0,30.0
0.0,54,9,3,5,1.0,53.0
0.0,46,3,4,5,1.0,21.0
0.0,58,1,6,8,1.0,35.0
1.0,79,6,9,9,0.0,77.0
0.0,81,7,1,8,1.0,72.0
0.0,56,8,5,9,1.0,52.0
0.0,40,1,3,4,1.0,15.0
0.0,84,4,1,9,1.0,67.0
0.0,68,5,0,4,1.0,55.0
1.0,52,1,4,4,0.0,25.0
1.0,95,8,9,8,0.0,90.0
1.0,87,6,1,9,0.0,74.0
1.0,68,5,7,7,0.0,53.0
0.0,80,9,2,9,1.0,79.0
0.0,81,2,6,4,1.0,59.0
1.0,45,8,1,6,0.0,40.0
1.0,44,9,6,8,0.0,39.0
1.0,73,1,3,7,0.0,49.0
0.0,50,7,9,6,1.0,41.0
0.0,77,3,4,8,1.0,57.0
0.0,79,4,3,9,1.0,66.0
0.0,80,3,7,5,1.0,59.0
0.0,48,7,0,7,1.0,40.0
0.0,83,3,4,8,1.0,65.0
1.0,97,6,9,5,0.0,86.0
1.0,79,8,9,8,0.0,75.0
0.0,42,6,1,8,1.0,30.0
0.0,52,2,0,6,1.0,26.0
0.0,58,7,5,9,1.0,49.0
0.0,73,2,9,8,1.0,52.0
0.0,71,2,3,9,1.0,47.0
0.0,88,2,4,5,1.0,64.0
0.0,55,1,2,6,1.0,28.0
0.0,75,1,9,5,1.0,48.0
1.0,57,7,5,5,0.0,47.0
1.0,53,5,3,6,0.0,37.0
0.0,69,3,5,9,1.0,54.0
1.0,41,1,4,5,0.0,18.0
0.0,52,6,1,4,1.0,37.0
1.0,66,1,3,9,0.0,41.0
1.0,98,9,1,8,0.0,96.0
0.0,92,2,4,6,1.0,69.0
0.0,56,7,5,9,1.0,48.0
1.0,70,6,4,4,0.0,59.0
1.0,54,6,1,4,0.0,39.0
0.0,96,5,9,4,1.0,80.0
1.0,59,4,7,4,0.0,38.0
0.0,44,4,5,7,1.0,26.0
1.0,46,3,8,6,0.0,27.0
0.0,57,8,2,5,1.0,50.0
1.0,95,7,3,6,0.0,89.0
0.0,50,9,7,6,1.0,45.0
0.0,71,1,6,6,1.0,42.0
0.0,89,7,7,4,1.0,80.0
1.0,66,4,8,4,0.0,48.0
0.0,65,7,7,7,1.0,59.0
1.0,76,1,7,9,0.0,53.0
0.0,84,5,5,6,1.0,72.0
0.0,67,3,1,8,1.0,46.0
0.0,89,5,6,9,1.0,75.0
1.0,41,4,3,7,0.0,25.0
1.0,59,2,2,4,0.0,36.0
1.0,43,4,3,6,0.0,24.0
0.0,52,3,3,4,1.0,31.0
1.0,63,1,2,9,0.0,39.0
0.0,87,8,8,5,1.0,81.0
0.0,97,4,1,4,1.0,81.0
0.0,79,5,0,7,1.0,63.0
1.0,84,3,4,9,0.0,66.0
1.0,94,5,4,8,0.0,80.0
0.0,68,4,8,8,1.0,52.0
0.0,97,1,3,8,1.0,68.0
1.0,75,3,4,6,0.0,57.0
0.0,41,8,5,8,1.0,37.0
0.0,80,7,9,6,1.0,68.0
0.0,57,2,6,9,1.0,35.0
0.0,88,1,8,9,1.0,65.0
1.0,47,3,5,4,0.0,28.0
0.0,97,5,0,8,1.0,82.0
1.0,54,1,7,7,0.0,29.0
1.0,56,3,8,5,0.0,35.0
1.0,62,5,6,5,0.0,51.0
0.0,41,3,6,9,1.0,22.0
0.0,68,1,9,5,1.0,45.0
1.0,66,4,4,5,0.0,48.0
1.0,76,4,7,4,0.0,61.0
1.0,88,1,9,4,0.0,59.0
0.0,73,2,0,4,1.0,50.0
0.0,57,1,2,7,1.0,33.0
0.0,81,6,8,4,1.0,65.0
1.0,49,3,0,4,0.0,26.0
1.0,77,7,7,4,0.0,69.0
0.0,98,5,5,9,1.0,87.0
1.0,83,9,9,8,0.0,85.0
1.0,56,7,4,9,0.0,46.0
0.0,98,4,5,8,1.0,82.0
1.0,52,5,4,7,0.0,36.0
1.0,91,5,8,7,0.0,77.0
0.0,99,5,1,5,1.0,85.0
1.0,87,9,9,9,0.0,85.0
1.0,81,3,5,8,0.0,62.0
1.0,66,6,3,7,0.0,54.0
1.0,92,8,2,7,0.0,89.0
0.0,41,9,4,9,1.0,35.0
0.0,73,7,1,5,1.0,65.0
0.0,62,1,6,6,1.0,37.0
0.0,46,4,0,5,1.0,27.0
0.0,77,6,1,6,1.0,60.0
1.0,72,3,2,5,0.0,52.0
1.0,51,1,9,5,0.0,28.0
0.0,84,6,6,4,1.0,72.0
0.0,51,1,3,7,1.0,23.0
0.0,58,9,7,8,1.0,59.0
0.0,48,1,7,5,1.0,20.0
1.0,49,6,0,4,0.0,38.0
0.0,56,1,4,6,1.0,31.0
1.0,89,7,0,9,0.0,81.0
1.0,79,3,6,9,0.0,66.0
1.0,78,6,3,7,0.0,68.0
1.0,80,7,7,9,0.0,75.0
1.0,49,1,7,5,0.0,24.0
1.0,51,1,8,6,0.0,26.0
1.0,54,5,5,5,0.0,39.0
0.0,70,6,6,9,1.0,61.0
0.0,43,4,6,8,1.0,25.0
0.0,94,9,3,7,1.0,93.0
1.0,97,2,7,8,0.0,75.0
1.0,83,4,6,4,0.0,64.0
0.0,96,2,5,7,1.0,77.0
0.0,73,1,6,5,1.0,44.0
0.0,86,3,2,9,1.0,66.0
1.0,56,7,5,6,0.0,48.0
0.0,78,1,9,6,1.0,50.0
1.0,77,2,6,9,0.0,56.0
1.0,83,1,6,4,0.0,55.0
0.0,90,8,4,8,1.0,83.0
1.0,99,8,1,6,0.0,93.0
1.0,60,3,6,4,0.0,38.0
0.0,65,7,3,4,1.0,55.0
0.0,85,8,1,5,1.0,80.0
0.0,75,6,7,4,1.0,64.0
0.0,44,7,1,7,1.0,37.0
0.0,40,8,3,7,1.0,33.0
0.0,92,5,8,4,1.0,78.0
0.0,45,7,4,4,1.0,31.0
0.0,41,5,7,5,1.0,25.0
1.0,96,1,2,4,0.0,69.0
0.0,98,4,7,7,1.0,80.0
1.0,98,4,7,6,0.0,80.0
0.0,65,5,4,8,1.0,52.0
1.0,80,1,0,7,0.0,59.0
0.0,90,9,9,6,1.0,88.0
1.0,92,5,8,8,0.0,81.0
1.0,86,6,1,6,0.0,79.0
1.0,51,1,5,9,0.0,28.0
1.0,44,4,0,5,0.0,19.0
0.0,41,7,9,4,1.0,31.0
0.0,98,6,9,5,1.0,87.0
1.0,43,1,9,8,0.0,17.0
1.0,98,1,6,9,0.0,75.0
0.0,66,8,6,5,1.0,61.0
1.0,89,4,0,4,0.0,72.0
0.0,49,7,4,5,1.0,36.0
0.0,52,8,2,5,1.0,45.0
1.0,83,7,1,7,0.0,74.0
1.0,41,2,4,7,0.0,17.0
0.0,54,1,1,4,1.0,25.0
1.0,85,9,5,4,0.0,81.0
0.0,96,3,6,4,1.0,74.0
0.0,61,9,2,9,1.0,59.0
1.0,64,8,1,6,0.0,58.0
1.0,52,3,4,5,0.0,33.0
1.0,47,2,3,6,0.0,30.0
1.0,60,1,1,4,0.0,31.0
1.0,60,2,0,8,0.0,36.0
1.0,61,8,7,8,0.0,56.0
0.0,85,9,1,6,1.0,82.0
1.0,72,2,3,8,0.0,50.0
0.0,84,7,9,7,1.0,76.0
0.0,79,3,1,8,1.0,60.0
0.0,89,9,9,9,1.0,91.0
1.0,61,6,8,9,0.0,52.0
0.0,69,1,1,7,1.0,43.0
1.0,48,5,5,5,0.0,32.0
0.0,81,5,0,8,1.0,68.0
0.0,44,9,1,9,1.0,41.0
0.0,66,9,9,6,1.0,63.0
0.0,71,2,7,7,1.0,47.0
0.0,47,3,2,4,1.0,24.0
1.0,95,4,6,5,0.0,80.0
0.0,78,9,8,8,1.0,79.0
0.0,57,1,6,4,1.0,27.0
0.0,53,9,6,9,1.0,51.0
0.0,54,6,9,4,1.0,41.0
1.0,81,4,8,9,0.0,67.0
1.0,65,4,2,9,0.0,48.0
0.0,92,3,0,5,1.0,72.0
0.0,83,7,7,9,1.0,75.0
0.0,71,3,3,5,1.0,48.0
0.0,78,2,1,9,1.0,58.0
0.0,67,8,4,9,1.0,62.0
0.0,78,8,0,4,1.0,68.0
0.0,82,1,6,7,1.0,55.0
1.0,71,5,3,8,0.0,55.0
1.0,52,9,7,8,0.0,49.0
1.0,54,1,8,5,0.0,27.0
1.0,57,4,7,4,0.0,38.0
0.0,78,6,0,7,1.0,66.0
1.0,45,8,7,6,0.0,37.0
1.0,94,3,4,5,0.0,72.0
0.0,50,5,0,6,1.0,34.0
1.0,71,7,8,8,0.0,68.0
1.0,79,1,8,8,0.0,56.0
1.0,59,7,6,7,0.0,52.0
1.0,72,8,6,7,0.0,67.0
1.0,79,8,0,6,0.0,69.0
0.0,47,9,8,8,1.0,45.0
0.0,74,6,6,7,1.0,65.0
1.0,44,2,8,8,0.0,26.0
1.0,86,4,4,4,0.0,68.0
0.0,53,4,5,9,1.0,34.0
1.0,60,8,1,7,0.0,56.0
1.0,86,1,1,6,0.0,63.0
0.0,73,3,9,9,1.0,56.0
1.0,51,5,4,6,0.0,36.0
0.0,43,9,9,7,1.0,43.0
0.0,64,9,5,4,1.0,61.0
1.0,73,9,5,6,0.0,69.0
0.0,67,1,5,4,1.0,44.0
0.0,85,9,7,8,1.0,82.0
1.0,50,8,6,5,0.0,48.0
0.0,70,1,9,7,1.0,45.0
0.0,99,1,1,8,1.0,75.0
1.0,64,6,9,6,0.0,54.0
1.0,78,9,5,6,0.0,76.0
0.0,49,7,9,7,1.0,44.0
1.0,63,5,4,7,0.0,50.0
1.0,40,2,3,5,0.0,17.0
1.0,92,1,9,4,0.0,66.0
0.0,64,2,4,5,1.0,42.0
0.0,67,1,8,8,1.0,42.0
1.0,75,3,1,4,0.0,56.0
0.0,57,6,5,7,1.0,48.0
1.0,45,8,8,6,0.0,40.0
1.0,41,3,9,8,0.0,24.0
0.0,42,9,4,5,1.0,38.0
1.0,85,5,5,9,0.0,73.0
1.0,47,7,9,9,0.0,40.0
1.0,70,8,3,7,0.0,62.0
1.0,89,2,0,4,0.0,68.0
0.0,45,5,0,6,1.0,30.0
1.0,53,1,9,7,0.0,31.0
0.0,42,2,3,7,1.0,15.0
1.0,87,9,9,8,0.0,89.0
1.0,40,7,2,8,0.0,33.0
0.0,83,6,4,4,1.0,72.0
0.0,69,9,9,9,1.0,64.0
1.0,58,5,0,5,0.0,40.0
1.0,93,9,4,4,0.0,91.0
1.0,58,6,4,9,0.0,49.0
1.0,48,6,1,8,0.0,38.0
0.0,46,4,4,8,1.0,28.0
0.0,85,1,7,8,1.0,62.0
1.0,76,5,9,4,0.0,62.0
0.0,80,8,1,5,1.0,74.0
1.0,92,8,5,5,0.0,85.0
0.0,46,5,9,8,1.0,33.0
1.0,48,9,0,6,0.0,41.0
0.0,43,3,9,4,1.0,24.0
0.0,64,3,9,9,1.0,47.0
0.0,88,1,2,9,1.0,65.0
0.0,51,9,5,7,1.0,50.0
0.0,45,6,8,8,1.0,35.0
1.0,57,2,0,6,0.0,30.0
1.0,60,9,1,6,0.0,55.0
0.0,54,9,8,5,1.0,49.0
0.0,42,2,1,6,1.0,19.0
0.0,41,2,2,5,1.0,15.0
1.0,95,7,1,5,0.0,86.0
0.0,94,4,3,4,1.0,77.0
1.0,79,8,9,7,0.0,77.0
1.0,98,2,0,7,0.0,74.0
1.0,43,3,7,6,0.0,23.0
0.0,71,5,4,4,1.0,56.0
0.0,85,7,5,8,1.0,76.0
0.0,68,7,1,7,1.0,57.0
1.0,41,2,6,4,0.0,13.0
1.0,73,7,9,5,0.0,64.0
0.0,66,6,8,5,1.0,54.0
1.0,99,9,6,5,0.0,97.0
1.0,78,2,3,5,0.0,53.0
0.0,83,7,7,5,1.0,74.0
1.0,77,5,5,4,0.0,61.0
0.0,57,6,4,8,1.0,41.0
0.0,75,1,6,7,1.0,48.0
0.0,58,7,2,4,1.0,48.0
1.0,66,6,8,4,0.0,54.0
1.0,84,4,3,6,0.0,67.0
1.0,59,1,3,5,0.0,34.0
0.0,62,4,5,8,1.0,46.0
0.0,69,2,0,9,1.0,45.0
0.0,64,8,1,6,1.0,56.0
1.0,70,2,8,8,0.0,49.0
1.0,66,5,5,5,0.0,49.0
1.0,73,6,6,9,0.0,65.0
0.0,47,8,8,5,1.0,39.0
0.0,58,1,2,5,1.0,33.0
1.0,80,1,4,7,0.0,55.0
0.0,65,4,4,8,1.0,50.0
0.0,67,5,9,8,1.0,52.0
1.0,70,7,1,4,0.0,58.0
0.0,55,7,3,5,1.0,45.0
1.0,90,8,3,5,0.0,81.0
0.0,49,5,7,9,1.0,36.0
1.0,77,5,9,6,0.0,64.0
0.0,87,1,2,8,1.0,57.0
1.0,49,9,1,7,0.0,46.0
1.0,84,6,8,8,0.0,76.0
1.0,48,9,3,7,0.0,43.0
0.0,78,3,8,7,1.0,58.0
0.0,75,5,5,8,1.0,61.0
1.0,90,2,0,9,0.0,72.0
0.0,97,5,2,5,1.0,82.0
0.0,75,8,6,7,1.0,69.0
1.0,58,2,8,9,0.0,35.0
1.0,99,8,7,6,0.0,91.0
1.0,58,4,4,6,0.0,40.0
0.0,51,1,7,7,1.0,26.0
1.0,52,5,1,5,0.0,34.0
0.0,75,7,7,6,1.0,67.0
0.0,64,8,8,6,1.0,60.0
1.0,67,3,9,8,0.0,48.0
1.0,81,3,7,5,0.0,62.0
0.0,92,7,3,8,1.0,84.0
0.0,78,4,5,9,1.0,67.0
1.0,69,3,4,9,0.0,50.0
1.0,44,8,3,9,0.0,42.0
1.0,56,3,8,4,0.0,37.0
1.0,82,2,2,7,0.0,61.0
1.0,86,1,0,8,0.0,61.0
1.0,60,6,6,9,0.0,48.0
1.0,61,8,9,5,0.0,56.0
1.0,78,1,7,9,0.0,54.0
0.0,89,9,2,7,1.0,86.0
1.0,97,3,2,7,0.0,77.0
1.0,96,3,5,7,0.0,77.0
0.0,45,4,1,7,1.0,25.0
1.0,55,9,4,5,0.0,51.0
0.0,41,3,6,4,1.0,20.0
1.0,90,4,8,6,0.0,74.0
0.0,40,1,8,4,1.0,12.0
0.0,96,4,0,6,1.0,78.0
1.0,69,1,6,8,0.0,48.0
0.0,97,5,2,7,1.0,79.0
0.0,91,7,1,8,1.0,82.0
0.0,76,8,0,6,1.0,67.0
1.0,87,4,9,5,0.0,75.0
0.0,62,7,2,7,1.0,52.0
0.0,40,4,9,9,1.0,25.0
1.0,58,3,8,8,0.0,39.0
0.0,85,6,0,4,1.0,66.0
0.0,41,3,4,5,1.0,17.0
1.0,95,9,2,7,0.0,93.0
0.0,76,5,3,9,1.0,62.0
1.0,56,7,3,9,0.0,47.0
0.0,67,6,0,8,1.0,55.0
1.0,57,5,5,4,0.0,41.0
1.0,72,7,6,8,0.0,67.0
1.0,61,2,5,6,0.0,42.0
1.0,80,3,6,9,0.0,64.0
0.0,66,2,2,4,1.0,42.0
0.0,94,3,4,9,1.0,77.0
1.0,76,1,6,5,0.0,52.0
1.0,71,8,9,5,0.0,62.0
0.0,84,2,9,8,1.0,60.0
1.0,58,8,1,9,0.0,49.0
0.0,67,6,5,8,1.0,54.0
1.0,67,7,6,9,0.0,61.0
1.0,49,7,9,6,0.0,42.0
0.0,59,3,7,7,1.0,43.0
1.0,64,8,4,7,0.0,58.0
0.0,60,6,7,8,1.0,50.0
0.0,53,4,2,8,1.0,34.0
0.0,61,8,1,6,1.0,51.0
0.0,92,9,6,7,1.0,89.0
1.0,65,2,4,6,0.0,41.0
1.0,83,6,4,5,0.0,70.0
0.0,50,5,7,9,1.0,35.0
1.0,94,5,8,7,0.0,79.0
0.0,46,3,7,8,1.0,26.0
1.0,56,8,9,4,0.0,46.0
1.0,57,8,1,5,0.0,51.0
1.0,46,5,9,9,0.0,30.0
1.0,95,8,6,4,0.0,88.0
1.0,59,8,4,6,0.0,55.0
1.0,77,3,6,9,0.0,60.0
0.0,50,2,2,6,1.0,26.0
1.0,97,2,6,8,0.0,76.0
1.0,55,9,1,6,0.0,53.0
0.0,90,4,1,4,1.0,70.0
1.0,94,2,0,5,0.0,64.0
1.0,90,4,0,5,0.0,73.0
1.0,55,9,4,7,0.0,49.0
0.0,62,4,9,9,1.0,53.0
0.0,99,9,7,8,1.0,95.0
1.0,98,6,4,6,0.0,87.0
1.0,51,1,0,8,0.0,26.0
0.0,98,6,7,7,1.0,89.0
0.0,79,9,5,4,1.0,73.0
1.0,42,2,7,4,0.0,19.0
1.0,41,6,1,9,0.0,33.0
0.0,99,2,9,4,1.0,75.0
0.0,77,4,7,7,1.0,59.0
0.0,87,8,5,5,1.0,79.0
1.0,63,9,0,7,0.0,58.0
1.0,86,1,4,4,0.0,59.0
0.0,85,2,6,8,1.0,63.0
0.0,73,6,3,9,1.0,60.0
1.0,59,7,9,5,0.0,55.0
1.0,57,3,4,8,0.0,38.0
1.0,57,7,2,6,0.0,48.0
0.0,41,6,1,5,1.0,24.0
1.0,40,6,1,8,0.0,27.0
1.0,59,1,4,5,0.0,34.0
1.0,73,5,3,5,0.0,59.0
0.0,80,3,1,4,1.0,60.0
0.0,80,7,4,8,1.0,75.0
1.0,87,3,9,4,0.0,67.0
0.0,50,5,8,4,1.0,36.0
0.0,66,7,7,9,1.0,60.0
1.0,62,3,8,4,0.0,43.0
0.0,77,2,8,7,1.0,52.0
1.0,42,8,8,6,0.0,36.0
1.0,51,4,3,7,0.0,37.0
0.0,69,9,7,5,1.0,66.0
0.0,40,7,8,8,1.0,31.0
0.0,80,3,2,4,1.0,59.0
1.0,93,5,6,8,0.0,80.0
1.0,45,1,2,8,0.0,19.0
0.0,50,3,4,6,1.0,27.0
1.0,74,1,0,7,0.0,51.0
0.0,43,4,2,9,1.0,25.0
0.0,68,3,7,5,1.0,48.0
1.0,98,4,2,7,0.0,82.0
1.0,90,3,8,5,0.0,70.0
0.0,77,6,6,7,1.0,69.0
0.0,40,7,5,7,1.0,32.0
0.0,79,9,7,7,1.0,78.0
0.0,77,8,0,9,1.0,71.0
1.0,56,5,2,4,0.0,44.0
0.0,58,9,2,6,1.0,57.0
0.0,72,5,2,9,1.0,57.0
0.0,54,5,3,6,1.0,41.0
0.0,70,3,1,4,1.0,48.0
0.0,60,9,4,5,1.0,59.0
1.0,42,7,5,7,0.0,34.0
0.0,41,1,8,8,1.0,17.0
1.0,74,3,1,5,0.0,54.0
0.0,80,2,8,6,1.0,55.0
1.0,98,1,6,5,0.0,73.0
1.0,55,9,8,7,0.0,50.0
1.0,84,5,6,9,0.0,73.0
0.0,98,1,7,6,1.0,74.0
0.0,89,7,6,7,1.0,86.0
1.0,60,2,6,4,0.0,34.0
1.0,51,1,1,8,0.0,25.0
1.0,67,2,9,6,0.0,47.0
1.0,72,7,7,5,0.0,62.0
1.0,59,6,0,6,0.0,49.0
1.0,79,5,0,8,0.0,62.0
0.0,88,3,4,4,1.0,65.0
1.0,60,3,1,5,0.0,40.0
0.0,99,9,0,8,1.0,97.0
0.0,91,4,9,9,1.0,79.0
1.0,93,9,7,6,0.0,93.0
1.0,78,4,3,7,0.0,60.0
1.0,80,2,1,9,0.0,61.0
1.0,88,4,4,7,0.0,73.0
0.0,98,6,5,8,1.0,89.0
1.0,81,6,7,4,0.0,71.0
0.0,75,5,6,7,1.0,61.0
0.0,65,3,0,5,1.0,44.0
0.0,46,5,2,6,1.0,32.0
0.0,46,6,2,4,1.0,35.0
0.0,47,1,6,4,1.0,20.0
0.0,65,9,1,5,1.0,62.0
1.0,63,3,9,4,0.0,42.0
1.0,63,3,6,8,0.0,43.0
1.0,79,2,8,4,0.0,56.0
0.0,87,8,0,4,1.0,79.0
1.0,51,3,1,4,0.0,30.0
0.0,86,6,5,8,1.0,73.0
0.0,47,2,1,9,1.0,25.0
1.0,93,7,1,6,0.0,84.0
0.0,48,4,4,7,1.0,27.0
0.0,93,9,3,4,1.0,92.0
1.0,60,7,5,5,0.0,53.0
0.0,70,8,2,5,1.0,63.0
1.0,86,5,3,6,0.0,74.0
0.0,43,7,0,8,1.0,33.0
0.0,59,8,3,7,1.0,58.0
1.0,55,9,3,6,0.0,55.0
1.0,49,7,5,6,0.0,40.0
0.0,82,8,8,8,1.0,79.0
1.0,65,9,9,9,0.0,68.0
1.0,68,6,5,5,0.0,57.0
0.0,44,2,5,9,1.0,20.0
1.0,50,2,6,6,0.0,28.0
1.0,68,4,6,5,0.0,50.0
1.0,84,9,0,6,0.0,80.0
0.0,87,8,8,7,1.0,81.0
1.0,54,7,3,5,0.0,46.0
1.0,82,9,8,7,0.0,83.0
1.0,59,8,7,5,0.0,58.0
1.0,73,3,8,7,0.0,53.0
1.0,99,1,5,7,0.0,73.0
